"B5_0"	"B5_1"	"B5_3"	"B5_4"	"B5_5"	"B5_6"	"B5_7"	"Bott_B5"	"B7_0"	"B7_1"	"B7_2"	"B7_3"	"B7_4"	"B7_5_"	"B7_6"	"B7_7"	"Bott_B7"	"B8_1"	"B8_2"	"B8_3"	"B8_4"	"B8_5"	"B8_6"	"B8_7"	"T1_0"	"T1_1"	"T1_2"	"T1_3"	"T1_4"	"T1_5"	"T1_6"	"T1_7"	"T1_8"	"Bott_T1"	"T3_0"	"T3_1"	"T3_2"	"T3_3"	"T3_5"	"T3_6"	"T3_8"	"Bott_T3"	"T4_0"	"T4_1"	"T4_2"	"T4_3"	"T4_4"	"T4_5"	"T4_6"	"T4_7"	"T4_8"	"9_0"	"A9_0"	"A9_1"	"A9_2"	"A9_3"	"A9_4"	"A9_5"	"A9_6"	"Bott_A9"	"A11_0"	"A11_1"	"A11_2"	"A11_3"	"A11_4"	"A11_5"	"A11_6"	"Bott_A11"	"A12_0"	"A12_1"	"A12_2"	"A12_3"	"A12_4"	"A12_5"	"A12_6"
"Erysipelothrix"	0	0	0	0	0	0	0	3.07537840334554e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.08206719746412e-07	0	0	9.83496673637725e-06	8.49937210888546e-06	0	0	0	0	0	0	0	0	0	0	0	2.81247564637691e-05	0	0	0	0	0	0	0	0	0	0	0	4.27642797537205e-06	1.25502716820062e-06	7.24142981307516e-07	0	0	0	5.26051656168429e-06	7.70779326131643e-06	1.4047386614057e-05	0	5.88637861820058e-07	5.72927549969229e-06	1.62019439092302e-06	5.29933611787469e-06	0	3.14523464069936e-06	0	0	0	1.04373960419046e-06	0	4.17562299135136e-06
"Candidatus Saccharibacteria bacterium RAAC3_TM7_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65019088583072e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.73083417188273e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.45610316642734e-06	0	0	0	0	0	0	0	0	0	0
"Chlamydomonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11387884793573e-05	1.63190824451903e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.63571654642151e-07	3.84493899331423e-07	2.19303998737028e-07	0	0	0	0	0	0	0	1.30336576831457e-06	0	8.82956792730087e-07	0	0	0	0	7.62481125018026e-07	0	0	3.6416952253127e-06	0	0	0
"Coccomyxa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11387884793573e-05	5.51121953858331e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61919685245403e-06	0	0	0	0	2.15128277630572e-06	0	0	0	1.26357266578958e-06	1.44818418701619e-06	0	0	0	0	0	0	0	0	0	0	2.73981646099995e-06	0	0
"Fermentimonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1254772145768e-06	1.86342463907018e-06	0	0	0	0	0	0	0	0	0	5.91319896968421e-06	0	0	1.09898342201824e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	6.05577891446991e-06	0	0	0	0	0	0	0	0	2.02745786182266e-06	0	0	0	0	0	0	0	0	0	9.10423806328174e-06	3.39215371361899e-06	2.22136096826777e-05	0
"Gemmatimonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76406973376645e-05	4.17858858458161e-06	0	0	0	0	0	0	0	0	0	1.26148244686596e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24138425354809e-05	2.21083992115568e-06	3.56368997947671e-07	0	1.26725021728815e-06	0	0	0	0	1.11194394589483e-05	2.46191311792752e-06	0	2.35455144728023e-06	0	0	0	0	9.14977350021631e-06	0	5.59829210103728e-06	1.27459332885944e-05	0	0	0
"Kytococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.60076354332287e-06	4.94089866420122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59071496392645e-06	2.49921034565425e-06	1.09651999368514e-07	0	0	0	0	0	0	0	0	0	0	3.66037045813674e-06	0	0	0	0	0	0	0	0	0	0
"Neisseria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.07604987206895e-06	5.64674133051568e-07	1.79267691480303e-06	4.80252695246733e-06	1.76525043986258e-06	0	0	0	0	0	0	0	0	0	9.70768689449448e-06	1.2652598091654e-05	0	0	0	0	8.46041071668139e-06	4.50222972927342e-06	0	0	0	0	0	2.69866142075672e-06	1.78789663189112e-05	8.44320395137559e-06	7.8439198012539e-07	4.88796512382573e-06	0	4.31842325730029e-06	7.02523669925108e-05	3.05109960577689e-05	3.84126090400032e-05	5.79273674806476e-06	4.9674856466662e-06	0	1.95750246239487e-05	1.81821814981361e-05	7.48141569582309e-06	6.37009032993575e-06	8.00605181268927e-06	1.96630354169739e-05	0	3.84401162671896e-06	1.95701175785711e-06	0	1.8558324406006e-05
"Nonlabens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30038177166144e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19796684403649e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71860843763519e-07	0	0	0	0	0	0
"Salinispora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30038177166144e-06	2.82337066525784e-07	0	0	0	4.0017877012669e-05	0	0	0	0	0	0	0	0	1.64847513302736e-06	0	0	0	0	0	0	0	2.49563752773338e-05	0	0	0	0	2.05098267977511e-06	1.15348169799427e-06	0	1.56878396025078e-06	0	9.41186214633751e-07	0	0	0	2.52714533157916e-06	0	0	0	0	1.08012959394868e-06	3.42898219391892e-06	0	0	0	0	0	0	0	0
"Thermus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.95057265749216e-06	1.86342463907018e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7151811147242e-07	6.7286432382999e-07	0	0	0	0	7.19737209550049e-07	0	0	0	1.44818418701619e-06	0	9.56536525457594e-07	1.75061195823931e-06	0	0	0	0	1.70982916669338e-06	0	0	0	0	5.10353921165166e-06
"Wolbachia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.18821582186519e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92246949665711e-06	0	0	0	0	0	0	0	2.27443079842124e-06	3.47564204883885e-06	3.88759746260833e-06	0	0	0	1.83918135855651e-05	0	0	0	0	0	0	0	0
"Acetohalobium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89165834572275e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38462394210553e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.61392679197707e-06	2.1108009878439e-06	0	0	0	0	0	0	7.45507872815852e-06	6.08237358546799e-06	0	3.23750824001032e-06	1.27317233326495e-06	2.88034558386315e-06	0	0	4.4795766094809e-06	0	0	0	0	0	0
"Actinotignum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.59946026187666e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.80915042933972e-05	0	0	0	0	0	0	0	0	7.97740650062159e-06	0	0	2.43975698594944e-06	2.8238111284514e-06	1.26725021728815e-06	2.01682760278661e-06	7.59722610080607e-06	2.85400240907075e-05	0	0	0	1.29586582086944e-06	0	3.02378429150426e-06	2.16025918789736e-05	0	0	1.33434196878154e-06	0	6.9978651262966e-07	0	0	0	0
"Aequorivita"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0892942922908e-06	0	0	0	0	1.45394625245353e-06	0	0	0	0	0	0	1.11925025156482e-05	0	0	1.63680319242095e-06	0	0	0	0	0	0	0	0	0	7.79188541921179e-06	1.94303622294484e-06	0	1.918909988949e-07	0	0	0	1.03962041379452e-06	0	2.454907728786e-06	0	0	0	0	0	1.44017279193158e-06	0	0	0	8.54914583346692e-07	0	7.89033965484417e-06	0	0	0
"ag"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63755498584955e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29710878584475e-06	0	0	0	0	2.1755341842895e-05	0	0	0	0	0	0	2.59071496392645e-06	3.84493899331423e-06	4.11194997631928e-07	0	3.25864341588382e-06	0	0	1.24405233215905e-05	0	3.08311730452657e-05	0	0	0	0	1.26015119294013e-06	6.23451307985258e-06	0	1.4677761656597e-05	7.69423125012022e-06	0	2.63011321828139e-06	5.08823057042848e-06	3.61196905409393e-06	0
"Alistipes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18581567940829e-06	0	0	0	4.24968605444273e-06	0	0	0	0	0	7.2535240694793e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82634602182426e-06	0	0	0	0	6.39766408488932e-07	0	0	0	0	0	0	0	0	5.29933611787469e-06	0	0	0	0	0	0	0	0
"Aquifex"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49638645258666e-06	0	1.20063173811683e-06	0	0	0	0	0	0	0	3.11428479070035e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15348169799427e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.78045357882039e-06	8.10486700380835e-06	0	0	4.06084427089678e-06	1.74946628157415e-06	0	0	0	0
"Atopobium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01641343949282e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130340281056762	0	0	0	0	0	0	0	0	0	0	0	0	0	5.43107235980637e-07	0	0	2.70764331116969e-05	0	0	0	0	0	0	0	1.37159287756757e-05	0	0	0	2.44925279420381e-06	0	0	0	0
"bacterium L21-Spi-D4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90543786272196e-07	2.77050068651377e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71005026680993e-06	2.16562698752815e-06	0	1.26725021728815e-06	0	9.59649612733399e-07	0	0	3.28528893105291e-06	3.62046046754047e-06	1.72782109449259e-06	1.47159465455014e-06	0	0	1.87035392395577e-06	0	3.14523464069936e-06	5.98440208342684e-06	0	1.09250856759381e-05	5.61010037252371e-06	1.98658297975166e-06	0
"Bacteroidales bacterium CF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.59946026187666e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.65111273495701e-06	2.46716998579157e-07	0	0	0	7.75716770292831e-06	0	0	0	0	0	2.20739198182522e-06	6.68415474964101e-06	1.47617711172987e-05	9.97522092776413e-06	0	3.81240562509013e-07	7.0530453126102e-06	2.44925279420381e-06	3.09544094151579e-05	2.46583481489996e-05	1.10165056149865e-05	0
"Basilea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54103359873206e-06	1.95564754342149e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000133243024958624	0	0	0	0	0	0	0	0	0	0	0	2.74129998421285e-07	0	0	0	1.68738390238956e-05	6.80569805239948e-05	0	3.91707526394769e-06	0	0	1.47159465455014e-06	1.11402579160683e-06	3.43841254073664e-05	0	0	2.66868393756309e-06	0	0	0	0	0	0
"Buchnera"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54103359873206e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7003239848717e-06	0	0	0	0	0	0	0	0	0
"butyrate-producing bacterium SS3/4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86342463907018e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33650821537588e-05	0	0	0	0	0	0	0	0	0	3.4542866185686e-06	8.65111273495701e-07	1.5351279911592e-06	0	0	3.09246899093947e-06	7.59722610080607e-06	3.6589774475266e-05	0	1.76900173210541e-06	0	0	1.61875412000516e-06	1.27317233326495e-05	2.07024838840164e-05	5.61106177186732e-06	0	4.09833604697189e-06	0	0	1.61853121125009e-06	3.00075136204757e-06	3.97316595950332e-06	6.03145543195196e-06
"Campylobacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77608959661882e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40308687082139e-06	0	0	0	0	8.79678811672282e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Candidatus Arthromitus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.34076372967039e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72275867595537e-07	0	1.02451368530745e-05	0	0	0	0	0	3.3420773748205e-06	1.62019439092302e-06	0	0	7.62481125018026e-07	0	0	0	0	1.26418916893288e-06	0
"Candidatus Azobacteroides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65396842534237e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.30498996368956e-07	0	0	0	0	0	0	0	0	0	6.62217594547565e-07	0	0	0	0	1.81089267191781e-06	0	0	0	0	0	0
"Candidatus Koribacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90543786272196e-07	0	0	0	2.76229593538777e-05	0	0	0	0	0	0.000185674447648084	0	0	0	0	0	1.07967913422902e-06	0	0	0	0	0	0	0	0	2.69005568044216e-05	5.19222457353593e-05	6.43066046631805e-05	1.63655609057507e-05	0	1.78320209146976e-05	9.81522766689484e-06	1.19956201591675e-05	1.53677052796117e-05	1.12224353315932e-05	5.67344126939521e-05	4.22869782608727e-05	3.56363100739097e-05	3.50239527782934e-05	7.46397280376579e-05	5.7606911677263e-05	4.86292020228501e-05	0	7.92027268612474e-05	2.2868965104524e-05	5.72075474074747e-05	9.306554464688e-06	2.1005259534333e-05	4.33436286491272e-05	2.73735284988589e-05
"Candidatus Methanoplasma"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38804479830941e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.63571654642151e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Candidatus Tachikawaea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92907839704147e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51780331714422e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Capnocytophaga"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.79973013093833e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22625297691765e-06	1.29535748196323e-06	3.37393396663323e-05	0	1.25502716820062e-06	0	6.72275867595537e-07	2.16720870875626e-05	0	0	0	1.01372893091133e-06	0	2.28097171455272e-06	1.41640422075726e-05	2.10625270819993e-05	3.74070784791155e-06	0	0	8.33541718763024e-06	0	6.5955146858441e-05	3.80964955529517e-05	2.94375477908655e-05	2.31979055075075e-06
"Carboxydothermus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.08206719746412e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23903182815429e-06	0	0	0	0	0	0
"Cellulophaga"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82337066525784e-06	0	0	0	0	0	2.66196805105945e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83508976611457e-06	6.7286432382999e-06	0	0	0	3.22692416445858e-06	5.35804367109481e-06	4.53713203493299e-05	0	0	0	2.15977636811574e-06	3.0167690418278e-06	5.88842204135041e-06	1.04412527415039e-05	3.11725653992629e-06	0	0	3.20592968755009e-06	0	1.0115820070313e-05	1.57865615133807e-05	1.58926638380133e-05	0
"Chlorobaculum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20222911890112e-06	2.77050068651377e-06	0	0	3.54140504536894e-06	0	0	0	0	0	0	0	1.11925025156482e-05	4.39593368807297e-06	0	0	0	0	0	0	0	0	0	0	0	8.533969744851e-06	0	1.91285714917383e-05	6.30498996368956e-07	0	0	0	0	1.24405233215905e-05	0	3.66436073078978e-06	0	5.8313961939125e-06	0	6.04756858300853e-06	6.66079916268354e-06	1.18455748517199e-05	0	6.67170984390772e-07	5.34321614591682e-06	0	0	1.8265443073333e-06	0	0
"Chondrus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30439724734912e-05	0	0	0	9.20765311795924e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.94906316070864e-05	0	0	0	0	0	0	0	0	0	2.37424982837154e-05	9.5123109452186e-06	0	0	0	0	0	8.55710694033978e-05	1.75636600544751e-05	1.57852076384765e-05	6.22015594017333e-05	1.77327155873292e-05	1.607380070747e-05	1.80021598991447e-06	1.96387162015356e-05	0	3.38350999226749e-05	2.47925229170541e-05	0	3.78331670629708e-05	4.65768798369992e-05	1.48090731217851e-05	0
"Chryseobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67038186483519e-07	0	0	0	0	0	0	0	0	0	7.88426529291228e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00176761457870138	2.63438928482855e-05	2.98068952447648e-06	9.59489450232459e-06	1.55968001282165e-05	0.000579228512085667	0.000134650370068979	0.000124849593063974	1.76900173210541e-05	3.12807784395497e-05	2.85090480591278e-05	9.00615928584689e-05	0.000889629167868886	0.00105186620290702	0.00060350086612973	0	3.71709548446287e-05	0.000447975241673666	0.000112840575161533	0.00324616666056345	0.00220698739306072	0.00222695952030161	0.000213420730669069
"Coprococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60932127919697e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.10641266217953e-05	0	0	0	0	0	0	0	0	0	1.61919685245403e-06	3.84493899331423e-07	2.22045298721241e-06	0	2.62501830723975e-06	0	2.07124374748292e-05	5.9275434649931e-05	2.10420662467372e-06	1.89535899868437e-06	0	0	0	1.90975849989743e-06	4.60855293418104e-05	8.10486700380835e-06	0	0	2.3510151042034e-06	0	0	4.17495841676183e-06	0	4.63958110150151e-06
"Coriobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27051679936603e-06	0	0	4.03485814825733e-06	0	2.42324375408922e-06	0	0	1.93162890705734e-05	0	0	0	0	3.66327807339414e-06	0	2.51658490834721e-05	2.54875074309801e-06	0	0	0	0	0	0	0	0	0	0	9.61234748328557e-07	1.918909988949e-06	0	0	0	0	0	3.682361593179e-05	0	2.3170946992259e-06	0	0	4.61524970808546e-06	0	1.83918135855651e-05	3.80150551947778e-06	0	0	2.27430616604639e-06	0	2.47888155995234e-06	2.34777988516106e-06	1.62385338552553e-05
"Coxiella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4845661854269e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06760244341707e-05	0	0	0	3.84493899331423e-06	0	0	1.71983958060535e-06	0	0	0	0	0	0	0	1.69233385273267e-06	0	0	0	0	0	0	4.7235589602502e-06	0	0	0	0
"Crinalium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5292133315723e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.09396155460839e-05	0	0	0	0	0	0	0	0	0	1.36012535606139e-05	3.08556354213467e-05	2.46716998579157e-06	0	8.41816215769988e-06	0	1.11959121485563e-05	0	2.17434684549617e-05	1.81954463873699e-05	6.51682884157285e-06	5.39944092028935e-06	1.26557140291312e-05	6.68415474964101e-06	3.34840174124091e-05	0	0	6.00453885951695e-06	1.06864322918336e-06	9.09722466418557e-06	7.48570685203165e-06	1.29162776018569e-05	1.80598452704697e-06	0
"Cyanidioschyzon"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59750101203721e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03941914832601e-06	0	1.07564138815286e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyanobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23505599788676e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53450043457631e-06	0	3.75862764987248e-06	0	0	3.53800346421082e-06	5.79273674806476e-07	0	2.86960957637278e-06	6.36586166632477e-06	9.90118794452958e-06	0	0	0	0	6.12313198550952e-06	0	1.56560940628569e-06	0	0
"Cyanothece"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18581567940829e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78758077015282e-06	4.66020997316185e-07	0	9.95696599297835e-07	1.61346208222929e-06	8.79678811672282e-07	0	3.85771214523515e-06	0	0	0	0	1.59146541658119e-06	0	0	0	0	0	3.67387919130571e-06	0	0	3.61196905409393e-06	0
"Cytophaga"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10570773178363e-07	0	0	0	0	0	0	0	0	0	0	0	4.79678679242065e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7151811147242e-07	7.11313713763132e-06	0	0	0	0	3.03889044032243e-06	0	3.50701104112286e-06	0	0	0	0	2.54634466652991e-06	0	2.49380523194103e-06	0	0	1.28237187502004e-06	0	1.05204528731256e-05	6.00150272409513e-06	3.43137060138923e-06	0
"Desulfobulbus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42087167729506e-06	0	0	0	0	4.3618387573606e-06	0	0	0	0	2.72007152605474e-05	0	0	2.93062245871531e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.5652236240389e-05	5.08493181865807e-05	1.08555479374829e-05	4.39259508870218e-06	8.14660853970956e-06	6.31939315539805e-06	1.02362625358229e-05	2.0490273706149e-05	2.7003985016646e-05	5.7113484493689e-05	3.11359600208481e-05	2.87250256959393e-05	1.99401075691545e-05	2.21213692904786e-05	2.62831534527513e-05	1.65214596616093e-05	0	5.06096846730714e-05	1.85943921877905e-05	4.7235589602502e-05	1.9422374535001e-05	5.21869802095229e-06	4.02734549531473e-05	9.27916220300302e-06
"Desulfomonile"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29028039402283e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34572864765998e-06	5.75672996684699e-07	0	7.24142981307516e-07	0	0	0	0	3.66436073078978e-06	1.01372893091133e-06	0	1.47159465455014e-06	0	0	0	0	9.53101406272532e-07	2.13728645836673e-06	1.74946628157415e-06	0	0	0	1.76304081857057e-05
"Dokdonia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.05842666314461e-07	0	0	0	0	0	0	0	0	0	0	0	2.66488155134481e-06	0	0	0	0	0	0	4.83452040953222e-06	0	0	0	0	0	0	0	2.5953338204871e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82084761265635e-06	0	1.62538607434227e-06	1.48466595248048e-05
"Echinicola"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75048981245986e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25217889923112e-05	3.48928213643266e-05	1.78732758970678e-05	0	3.8922685245279e-06	0	6.15775168170597e-06	2.26856601746649e-05	0	4.85211903663198e-05	3.93906098868403e-05	1.90060320394185e-05	2.53114280582625e-05	3.24658944982563e-05	7.43489203834676e-05	7.79314134981572e-06	0	4.53676269385725e-05	1.34649046877104e-05	3.06156599275476e-05	4.71397215276588e-05	4.05753771129041e-05	0.000119917372595919	1.25268689740541e-05
"Encephalitozoon"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87189475106595e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94106246814708e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Endomicrobium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170672756714837	3.66683914391529e-05	3.34461698475403e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147792143783808	0	0	0	0	0	0	0	0	0	0	0	0	0.000576057470204086	0.00053423648445962	0.000509854017984455	0.000510533593974168	0	0	0	0	0	6.62217594547565e-07	0	0	0	0.000695264536494761	0	0	0	0	1.56560940628569e-06	1.62538607434227e-06	0
